YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN
2021,6,12,-1,30.8,24.1
2021,6,13,0,32.2,24.5
2021,6,14,8.4,32.7,25
2021,6,15,1.2,31.8,25.8
2021,6,16,8.8,32.1,25.6
2021,6,17,-1,32.5,25.4
2021,6,18,0,32.3,25
2021,6,19,0,32.7,25.1
2021,6,20,6,33.6,25
2021,6,21,0,32.8,25.2
2021,6,22,0,33.1,24
2021,6,23,3.5,32.3,25
2021,6,24,-1,32.3,25
2021,6,25,6,32.5,24.5
2021,6,26,2,32.4,24.8
2021,6,27,0,31,24.1
2021,6,28,0,32.1,24.6
2021,6,29,2,33,25.2
2021,6,30,0.6,32.8,24.4
2021,7,1,35.4,32.7,23.7
2021,7,2,0.2,32.7,24.3
2021,7,3,0.6,31.4,25.6
2021,7,4,-1,31.5,24.5
2021,7,5,-1,32,24.4
2021,7,6,0.1,33,25.2
2021,7,7,1.6,32.7,24
2021,7,8,75,32.3,24
2021,7,9,0.2,28.6,24.2
2021,7,10,0,32.2,24.9
2021,7,11,-1,34,25.1
2021,7,12,4.9,33,25
2021,7,13,-1,30,24.6
2021,7,14,11.2,32.4,25.6
2021,7,15,0,32.3,25.2
2021,7,16,0,31.7,25.8
2021,7,17,0.4,31.6,25.8
2021,7,18,22.6,33,25.6
2021,7,19,-1,32,24.2
2021,7,20,0,33.6,25.2
2021,7,21,0,34,24.9
2021,7,22,0,35,26.4
2021,7,23,0,35,26
2021,7,24,0,34.4,26.1
2021,7,25,0,36,26
2021,7,26,0,32.9,25.9
2021,7,27,0,34,26.8
2021,7,28,6,32.8,24.8
2021,7,29,2.3,33,25.1
2021,7,30,31,33.3,24
2021,7,31,1.6,32.7,24.5
2021,8,1,-1,32.7,26
2021,8,2,0,32.6,27.2
2021,8,3,0,34,25.9
2021,8,4,0,34,26.5
2021,8,5,41.9,33.5,24.1
2021,8,6,45.9,32.8,24
2021,8,7,5.2,30.8,24.7
2021,8,8,0.2,29,25
2021,8,9,-1,30.1,23.7
2021,8,10,0.3,32,25
2021,8,11,0,32.3,25.3
2021,8,12,-1,34,26
2021,8,13,0,29.8,24.8
2021,8,14,0,32.8,24
2021,8,15,1.6,32.8,25.3
2021,8,16,3.9,33.2,25.9
2021,8,17,2,32.1,24.8
2021,8,18,0,33,25.7
2021,8,19,0,32.9,25.2
2021,8,20,6.8,33.7,23.7
2021,8,21,2.2,28.6,23.7
2021,8,22,6,32.7,23.7
2021,8,23,10.7,33.1,23.9
2021,8,24,14,32.9,24.7
2021,8,25,2.1,32.1,24.4
2021,8,26,1.4,32.4,25.1
2021,8,27,11.8,32.4,24.5
2021,8,28,16.3,32.1,25
2021,8,29,0.2,32,25.4
2021,8,30,0.2,31.5,24.6
2021,8,31,-1,33.3,25.4
2021,9,1,6.6,32.3,24.8
2021,9,2,0.1,32,24.1
2021,9,3,3.4,32.8,24.2
2021,9,4,15.2,33,24.5
2021,9,5,10.8,32.4,24.8
2021,9,6,1.8,30.5,24.1
2021,9,7,0,32.8,24.3
2021,9,8,0,33.8,25.5
2021,9,9,-1,33.6,26
2021,9,10,0.1,32.9,25.4
2021,9,11,5.3,33,24.4
2021,9,12,-1,31,25.2
2021,9,13,0.2,32.1,25.2
2021,9,14,0.2,30.5,24.5
2021,9,15,0,33.2,24.5
2021,9,16,2,32,24.8
2021,9,17,2.2,32,24.7
2021,9,18,9.8,32.6,24.4
2021,9,19,78.8,32,23.2
2021,9,20,9.4,30.7,24.6
2021,9,21,3,32,24
2021,9,22,2.8,31.2,24.9
2021,9,23,0.8,34.4,24.7
2021,9,24,1,34.7,25.9
2021,9,25,16,32,24
2021,9,26,1.4,32.8,25
2021,9,27,-1,34,25.6
2021,9,28,-1,33,25
2021,9,29,0.4,33.4,26.2
2021,9,30,0,33,25.2
2021,10,1,0,33.7,25.8
2021,10,2,-1,33.8,25
2021,10,3,1.2,29.3,24.9
2021,10,4,0,31.9,25.7
2021,10,5,1.4,33.2,25.2
2021,10,6,0,33.1,25.8
2021,10,7,0,34.1,25.9
2021,10,8,-1,32.4,26
2021,10,9,0,32,27
2021,10,10,-1,35,26.2
2021,10,11,-1,32,25.4
2021,10,12,0.2,34,24.2
2021,10,13,43.8,33.8,24.8
2021,10,14,-1,34.3,26
2021,10,15,39.8,31.1,25.1
2021,10,16,0,33.7,26.3
2021,10,17,0.2,33.2,25.6
2021,10,18,5,32.7,26
2021,10,19,0,32.9,26
2021,10,20,9.8,31.5,24.2
2021,10,21,1.8,33.4,24.9
2021,10,22,77.6,34.1,24.3
2021,10,23,0,31.6,25.6
2021,10,24,0,32.1,25.5
2021,10,25,54.6,33.3,22.8
2021,10,26,18,33.5,24.7
2021,10,27,0.6,32.5,24.6
2021,10,28,0,32.6,25.5
2021,10,29,0,34,24.8
2021,10,30,-1,33.9,25.4
2021,10,31,12.9,32.9,25
2021,11,1,0,32.7,25.3
2021,11,2,0,32,25.2
2021,11,3,0,32.2,24.7
2021,11,4,2.2,33.3,24.7
2021,11,5,0,33.8,24.6
2021,11,6,0.1,33.1,26.2
2021,11,7,-1,33,25.6
2021,11,8,53,33.5,25.2
2021,11,9,19,30.8,24.4
2021,11,10,1,33,25.8
2021,11,11,9.8,33.1,25.5
2021,11,12,0.5,30.7,24.7
2021,11,13,-1,33.1,25.7
2021,11,14,0.2,33.9,25.1
2021,11,15,41.4,30.8,24.2
2021,11,16,0,31.4,25
2021,11,17,0,32.4,25
2021,11,18,0,33.8,26
2021,11,19,0.1,33.3,25.8
2021,11,20,0.3,33.3,24.7
2021,11,21,-1,33.7,25.7
2021,11,22,0.1,32.4,25.7
2021,11,23,-1,33,25.3
2021,11,24,4.2,31.7,25.4
2021,11,25,3.4,28.5,24.9
2021,11,26,-1,28.5,24
2021,11,27,-1,30.5,24.3
2021,11,28,0.5,31.3,25.3
2021,11,29,-1,31.7,24.2
2021,11,30,0,32.6,24.5
2021,12,1,0,33,25
2021,12,2,0.6,33,25.3
2021,12,3,4.6,29.3,24
2021,12,4,0,32.3,24.9
2021,12,5,0,32.1,24
2021,12,6,0,31.5,25.2
2021,12,7,5,31,25
2021,12,8,0,33.4,24.2
2021,12,9,0,33.2,26
2021,12,10,5.2,32.1,25.4
2021,12,11,-1,33.5,25.8
2021,12,12,2.2,34.1,25.4
2021,12,13,0,34.4,25.2
2021,12,14,1.5,27.7,24
2021,12,15,18.2,32,24.9
2021,12,16,5.6,28.1,25.5
2021,12,17,0.3,31.4,23.7
2021,12,18,-1,33.9,25.5
2021,12,19,7.8,34,25.2
2021,12,20,-1,33.5,25.7
2021,12,21,-1,29.3,25.1
2021,12,22,1.4,27,24
2021,12,23,0,32,24.9
2021,12,24,0,30,25
2021,12,25,-1,33.5,23.5
2021,12,26,-1,32.5,25
2021,12,27,-1,30.2,24.1
2021,12,28,0.2,29.1,24
2021,12,29,-1,29.8,25.6
2021,12,30,2.2,33,25
2021,12,31,0.3,30.4,24.7
2022,1,1,0,32.1,24.4
2022,1,2,0,30.8,25
2022,1,3,3.7,32.2,24.6
2022,1,4,0,32.4,25.2
2022,1,5,0,32.9,25.6
2022,1,6,-1,33.6,25.6
2022,1,7,0,33.3,24.4
2022,1,8,0,33.9,25
2022,1,9,0,33.7,25
2022,1,10,-1,33.1,25.1
2022,1,11,0,33.8,25.2
2022,1,12,2,34.7,24.3
2022,1,13,40,31.8,22.8
2022,1,14,0,29,23.4
2022,1,15,9.2,27.7,23.6
2022,1,16,17.5,27,24
2022,1,17,1,29,24.4
2022,1,18,0,33,24.3
2022,1,19,-1,32.1,23.8
2022,1,20,-1,33.2,23.9
2022,1,21,0,33.2,24.8
2022,1,22,0,30.9,25
2022,1,23,0.4,32.6,25.3
2022,1,24,0.3,30.2,24.7
2022,1,25,2.6,32,26
2022,1,26,0.8,31.5,25.2
2022,1,27,13,31.3,23.4
2022,1,28,0.2,32.7,24
2022,1,29,0,32.9,25.6
2022,1,30,-1,33.1,25
2022,1,31,0,34,25.7
2022,2,1,0.2,31.9,24
2022,2,2,0.2,30.1,24.5
2022,2,3,3.6,29.8,24
2022,2,4,2.9,26.8,24
2022,2,5,0,33,25.4
2022,2,6,0,32.8,25.3
2022,2,7,2.2,32,24.3
2022,2,8,-1,30.2,24.1
2022,2,9,0.8,31.3,24.8
2022,2,10,0,31.1,25.3
2022,2,11,18.6,32.3,24.7
2022,2,12,2.6,31,24.8
2022,2,13,-1,30.9,23.6
2022,2,14,0,33.4,25
2022,2,15,1,29.9,23.9
2022,2,16,0,33.5,24.8
2022,2,17,0,32.2,24.3
2022,2,18,6.2,30.7,24.8
2022,2,19,9,29,24.3
2022,2,20,38.8,28,24
2022,2,21,0,31.1,24.4
2022,2,22,0,31,23.8
2022,2,23,0.2,30.4,24.2
2022,2,24,8,32.7,23.7
2022,2,25,1.2,28.6,23.7
2022,2,26,2.7,30.7,24.2
2022,2,27,46,29,23.8
2022,2,28,7.3,33.2,24.4
2022,3,1,1.6,29.8,24.5
2022,3,2,0.1,32.7,25.3
2022,3,3,0,32,24.4
2022,3,4,4.6,34,25
2022,3,5,1.5,32.3,24.8
2022,3,6,15.8,32,24.7
2022,3,7,11.4,32.6,25.4
2022,3,8,0,31.9,25.4
2022,3,9,-1,30.8,25.2
2022,3,10,0,32.6,25
2022,3,11,-1,33.3,25.3
2022,3,12,0.1,32.1,25.7
2022,3,13,0,33.7,25.3
2022,3,14,1.4,34.1,25.8
2022,3,15,0,33.2,26.1
2022,3,16,-1,33.4,26
2022,3,17,4.4,30.1,24.2
2022,3,18,0,33.1,25.9
2022,3,19,-1,33.8,25.7
2022,3,20,19.5,31.1,25
2022,3,21,2.1,30.8,24.9
2022,3,22,-1,34,26
2022,3,23,-1,32.1,25.8
2022,3,24,-1,32,24.7
2022,3,25,-1,32.8,25.7
2022,3,26,2.9,29,23.4
2022,3,27,6.2,28.4,24
2022,3,28,0,31.7,24.8
2022,3,29,15.8,34,24.4
2022,3,30,-1,33.9,25.2
2022,3,31,0.2,34,25.4
2022,4,1,0.6,31.8,25.5
2022,4,2,30.3,31.7,24.5
2022,4,3,-1,32.4,25.4
2022,4,4,-1,33.7,25.8
2022,4,5,31.6,30.7,24
2022,4,6,5.4,30,24.8
2022,4,7,0.5,31,25
2022,4,8,3.6,31.1,25.5
2022,4,9,0.8,32.5,26
2022,4,10,5.7,32.4,24.7
2022,4,11,0.1,32.4,23.5
2022,4,12,1,32.8,23.2
2022,4,13,0,32.8,24.3
2022,4,14,0,32.8,24
2022,4,15,0,34,25.2
2022,4,16,37.6,33.4,24
2022,4,17,21.6,33,22.5
2022,4,18,0.6,32.2,25.5
2022,4,19,19.7,31,23
2022,4,20,-1,32.6,22.3
2022,4,21,-1,34.3,23.6
2022,4,22,0,32.9,24.3
2022,4,23,0,32.3,24.3
2022,4,24,-1,33.8,23
2022,4,25,7,33.2,24.2
2022,4,26,17,32.8,23.2
2022,4,27,14.2,30.8,25.3
2022,4,28,9.7,31,25
2022,4,29,7,33.2,25.2
2022,4,30,2.2,29.8,25
2022,5,1,0.1,31.7,23.2
2022,5,2,0,30.2,23.1
2022,5,3,-1,29.3,25
2022,5,4,0,29.9,24.8
2022,5,5,0.6,31.9,25
2022,5,6,-1,33.9,25.8
2022,5,7,0.9,32.9,26.2
2022,5,8,47,33,22.7
2022,5,9,0.4,29.5,23.8
2022,5,10,-1,31.8,23.2
2022,5,11,1.2,33.1,25.5
2022,5,12,-1,32.6,26
2022,5,13,-1,33.4,25.8
2022,5,14,12.2,32.2,25
2022,5,15,-1,31,23.7
2022,5,16,0,32.2,23.7
2022,5,17,0,32.8,26.2
2022,5,18,0,33.1,26
2022,5,19,-1,32.1,25.5
2022,5,20,0,33.2,26.4
2022,5,21,0.4,32.6,25.3
2022,5,22,0,31.9,23.1
2022,5,23,0,33.6,24.4
2022,5,24,-1,31.5,23.8
2022,5,25,0.6,30.8,25.4
2022,5,26,5.2,32.3,24.9
2022,5,27,0,32.5,25.1
2022,5,28,0,31.1,24.8
2022,5,29,48.3,33.5,22
2022,5,30,-1,30.7,24.3
2022,5,31,0,33,26.4
2022,6,1,13.2,32,25.2
2022,6,2,0.2,32.1,25.2
2022,6,3,11,34,24
2022,6,4,0,32.7,25
2022,6,5,0.2,30.6,23.5
2022,6,6,0,32.8,25.9
2022,6,7,0.4,32.7,25
2022,6,8,1.2,31,24.3
2022,6,9,-1,31.3,25.5
2022,6,10,0,33,25.2
2022,6,11,0,33.3,26.2
2022,6,12,0.1,34.3,26.1
2022,6,13,9,34.1,24.9
2022,6,14,-1,32,24
2022,6,15,0,33.3,25
2022,6,16,19.9,31.5,24
2022,6,17,0,33,25.4
2022,6,18,0.6,33.3,25.5
2022,6,19,1.6,32.2,24.5
2022,6,20,-1,32,25.6
2022,6,21,-1,31.7,24.7
2022,6,22,0.4,31.2,24.7
2022,6,23,0,32.6,25.2
2022,6,24,0,33.4,25.8
2022,6,25,0,32.1,26
2022,6,26,13.1,31.1,24.8
2022,6,27,10.8,32.6,24.8
2022,6,28,-1,32.8,25.7
2022,6,29,14.5,33.3,24.8
2022,6,30,0,32,24.9
2022,7,1,12,32.8,25.3
2022,7,2,78.6,28.4,24.5
2022,7,3,0.7,31.2,24.3
2022,7,4,2.1,32.2,24.9
2022,7,5,10.6,32,24.2
2022,7,6,0,33.4,25.4
2022,7,7,20,32.2,24.1
2022,7,8,4.2,32,25
2022,7,9,3.8,31.8,24.4
2022,7,10,0,31.7,25.7
2022,7,11,0.1,32,24.8
2022,7,12,0.8,30.9,24.5
2022,7,13,3.4,32,24.2
2022,7,14,17,33.8,25.3
2022,7,15,0,32,25.5
2022,7,16,47,30.7,24.4
2022,7,17,17.3,32.8,25
2022,7,18,0.6,30,25
2022,7,19,12.1,33.4,24.4
2022,7,20,0,32.6,26.4
2022,7,21,0.4,33,26.1
2022,7,22,15,31.4,24.7
2022,7,23,1.4,32,25
2022,7,24,9,32.3,25.4
2022,7,25,1,32,25
2022,7,26,36,32.2,24.2
2022,7,27,0.2,31.7,25.2
2022,7,28,0,32.5,24.5
2022,7,29,0.2,32.1,27
2022,7,30,0.2,32.3,25.2
2022,7,31,-1,30.5,25
2022,8,1,2.5,33.1,25.1
2022,8,2,3.6,31.6,24.7
2022,8,3,0,32.3,25.5
2022,8,4,10,32,25.2
2022,8,5,3.4,28.9,24.5
2022,8,6,15.8,32.6,24.9
2022,8,7,1.2,31.6,24
2022,8,8,38.5,31,23.2
2022,8,9,65.4,33.7,23.9
2022,8,10,-1,30.9,24.4
2022,8,11,18.7,32,24.4
2022,8,12,0,33,25.5
2022,8,13,10.2,31.5,25.1
2022,8,14,8.6,31.1,23.7
2022,8,15,0,31.7,25.5
2022,8,16,28.6,32.5,23.1
2022,8,17,4.6,32.7,23.7
2022,8,18,1.9,29,25
2022,8,19,0,33,25
2022,8,20,-1,32.4,24.8
2022,8,21,-1,33,25.4
2022,8,22,0.8,32.5,24.8
2022,8,23,-1,32.7,25
2022,8,24,4.4,32.3,24.4
2022,8,25,0,31.5,24.8
2022,8,26,0,32.8,25.2
2022,8,27,0,32.7,24.8
2022,8,28,0,32.9,25.8
2022,8,29,1,33,25.5
2022,8,30,-1,34.8,26.4
2022,8,31,0.9,33.1,25.7
2022,9,1,2.1,33,25
2022,9,2,0,32.5,26.2
2022,9,3,0,33,26
2022,9,4,3.2,31.4,24.8
2022,9,5,0,31.2,25.1
2022,9,6,1.4,31.2,24.4
2022,9,7,0.5,32.4,24.9
2022,9,8,11.5,32.8,24.2
2022,9,9,0,33.4,25
2022,9,10,0,33,24.6
2022,9,11,0,33.5,24.3
2022,9,12,0,33.4,26
2022,9,13,2,33.6,25.1
2022,9,14,0.2,34,25.6
2022,9,15,0.1,33.2,25
2022,9,16,0,33.5,26.1
2022,9,17,12,34.3,25.1
2022,9,18,0,33.7,25.9
2022,9,19,0,32.9,25.8
2022,9,20,2,33.3,24.8
2022,9,21,2,32.1,24.4
2022,9,22,0,33.6,25.4
2022,9,23,26.4,33.5,24.4
2022,9,24,0,32.6,25.5
2022,9,25,2,33.3,25
2022,9,26,0,33.3,25.8
2022,9,27,3.6,32.8,26
2022,9,28,12.2,31.6,23.3
2022,9,29,0,32,24.8
2022,9,30,8.4,32.3,25.2
2022,10,1,0.2,32.3,25
2022,10,2,1.3,32.2,25
2022,10,3,-1,31.6,25.7
2022,10,4,10.4,33.5,24.4
2022,10,5,7.5,28.7,24.4
2022,10,6,0,32.2,25
2022,10,7,0,32.7,25.3
2022,10,8,0,32.8,26.4
2022,10,9,-1,32.2,25.3
2022,10,10,19.8,33.4,24.6
2022,10,11,0,33.1,25.3
2022,10,12,0,33.6,25.9
2022,10,13,0,33.6,25.5
2022,10,14,4.4,34,24.4
2022,10,15,0,33,25.9
2022,10,16,-1,32.4,25.2
2022,10,17,-1,33.6,25.2
2022,10,18,4.4,32.6,26
2022,10,19,0,31,25.3
2022,10,20,0.2,31.5,24.9
2022,10,21,3,33.1,25.8
2022,10,22,1.8,32.6,25.7
2022,10,23,5.6,33,24.8
2022,10,24,2.4,31.8,24.9
2022,10,25,5,32.8,24.7
2022,10,26,10.4,32.9,25.1
2022,10,27,0.1,32,26.3
2022,10,28,0.3,31,25.1
2022,10,29,0.3,32.6,25.5
2022,10,30,0,32.5,25.8
2022,10,31,0,33.1,25.8
2022,11,1,0,32.1,26.3
2022,11,2,2.8,34,25
2022,11,3,2.3,27.6,23.6
2022,11,4,0,32.8,25.7
2022,11,5,0.2,33.8,25
2022,11,6,12.6,32.7,24.7
2022,11,7,-1,33.4,24.9
2022,11,8,1.6,33.8,25.8
2022,11,9,-1,32.6,25.3
2022,11,10,-1,32,24.2
2022,11,11,0.6,30.3,23.1
2022,11,12,-1,31.8,25.6
2022,11,13,-1,33.3,25.5
2022,11,14,-1,34.3,25.5
2022,11,15,-1,33.5,25.9
2022,11,16,8.4,32.4,25
2022,11,17,6.9,28.9,25
2022,11,18,0,30.6,25.4
2022,11,19,-1,29.8,25
2022,11,20,-1,31,24.9
2022,11,21,4.3,33.9,24.7
2022,11,22,2.6,33.5,24.7
2022,11,23,1.8,32.8,24.9
2022,11,24,-1,31,25.6
2022,11,25,20.6,32.1,24
2022,11,26,-1,32.7,23.7
2022,11,27,0,33.8,24.9
2022,11,28,-1,33.2,25
2022,11,29,4.8,32,25
2022,11,30,33,31,24.4
2022,12,1,-1,29,24
2022,12,2,0,31.7,24.3
2022,12,3,0.7,32.7,25.6
2022,12,4,2.8,31.6,24.3
2022,12,5,0.8,28,23.3
2022,12,6,0,32,24
2022,12,7,0,33,25.1
2022,12,8,3.8,30.3,24.3
2022,12,9,5.2,31.2,24.5
2022,12,10,0,33,24
2022,12,11,0,34.2,23.5
2022,12,12,0,33,25.6
2022,12,13,12,33,25.2
2022,12,14,-1,31.2,25
2022,12,15,-1,31.5,24.2
2022,12,16,-1,30.4,24.5
2022,12,17,0,33.2,25
2022,12,18,11.8,32,23.9
2022,12,19,-1,29.2,24.2
2022,12,20,6.4,30.7,24.4
2022,12,21,0,32.5,24
2022,12,22,17.6,33.3,25.2
2022,12,23,4.4,33.6,25.2
2022,12,24,0,32.7,24.6
2022,12,25,24.9,32,24.2
2022,12,26,-1,26.9,23.7
2022,12,27,10.3,31.5,23.7
2022,12,28,-1,30,24.5
2022,12,29,0,33.3,25
2022,12,30,0,32.3,24.4
2022,12,31,-1,32.9,24.2
2023,1,1,0.3,29.6,24.1
2023,1,2,19.5,28.9,23.4
2023,1,3,2,30,24.8
2023,1,4,2.4,29.6,24.8
2023,1,5,12.8,31,24.3
2023,1,6,9,32.8,23.2
2023,1,7,1.1,28,24
2023,1,8,0.6,28.9,24
2023,1,9,-1,30.5,24.7
2023,1,10,0,29,23.9
2023,1,11,-1,30.2,23.8
2023,1,12,0.2,31.8,24.3
2023,1,13,100,32.6,24.3
2023,1,14,3.7,29.6,25.6
2023,1,15,0,32,26
2023,1,16,0,33,25
2023,1,17,0,30.1,24
2023,1,18,0.2,32.6,24
2023,1,19,0,32.4,25.7
2023,1,20,0,33,24.6
2023,1,21,2,29.4,23.9
2023,1,22,0.1,27.6,23
2023,1,23,28.2,28.5,23.9
2023,1,24,24.4,30,23.6
2023,1,25,4.2,27.1,22.8
2023,1,26,0.4,29.8,24.2
2023,1,27,4.4,31.5,24.2
2023,1,28,0.2,33,25.2
2023,1,29,0.9,29,24
2023,1,30,2.4,30.6,24.8
2023,1,31,-1,32.1,25.3
2023,2,1,10.4,32,25.2
2023,2,2,3.5,32.4,24.3
2023,2,3,0,33.1,24.1
2023,2,4,1.6,30.6,23.6
2023,2,5,0.7,32,24
2023,2,6,6.6,32.1,23.7
2023,2,7,0.4,31.5,22.8
2023,2,8,-1,30.4,23.6
2023,2,9,12.8,31.6,23
2023,2,10,0,32.2,24.5
2023,2,11,-1,33,25
2023,2,12,3.2,32.6,24
2023,2,13,1.4,30.6,24.8
2023,2,14,14.8,27.6,22.9
2023,2,15,0.1,29.8,23.5
2023,2,16,4.6,30.8,23.2
2023,2,17,18.8,25.7,23.4
2023,2,18,0,30,23.3
2023,2,19,1,31.6,24.7
2023,2,20,0,31,24.7
2023,2,21,63.4,33,23.4
2023,2,22,0,31.8,24.8
2023,2,23,0,33.4,24.1
2023,2,24,0,33.4,24.4
2023,2,25,19.6,32.9,24.5
2023,2,26,-1,31.5,24.7
2023,2,27,0.4,32.1,25
2023,2,28,0,33,24.5
2023,3,1,1.6,33.3,23.9
2023,3,2,1.4,29.9,23.3
2023,3,3,-1,32.4,25
2023,3,4,-1,31,24.2
2023,3,5,0,32.7,24.1
2023,3,6,0,32.4,24.8
2023,3,7,-1,28.4,23.3
2023,3,8,0,34.5,25
2023,3,9,0,34.5,24.4
2023,3,10,0,34.7,23.8
2023,3,11,0.1,33.5,23.7
2023,3,12,2.1,34.3,21.4
2023,3,13,25.4,32,23.4
2023,3,14,0.2,30.5,23.1
2023,3,15,0,33.9,25.7
2023,3,16,-1,35.2,24.5
2023,3,17,0,34,25.7
2023,3,18,0.6,34.7,24
2023,3,19,-1,33,25.1
2023,3,20,0,33.8,24.9
